咲斯卡_Channel	329	0	0	173	0	4649971	2395363
咲花なる	1980	16	0	7	41	1354255177	23720185
咲间妮娜Official	27259	471	0	59	65	573930836	22566228
咸鱼味的米粉儿	3282	0	0	23	0	317470592	22281506
哀嗣	341	0	0	10	0	444015421	21509764
哈娜Official	14936	-3	0	58	18	630077416	22625568
蛟蛟人保护协会	10233	-2	0	33	1	58226190	12443363
哈莉卢卡斯-HL-Vtuber	492	0	0	79	0	409548351	22691416
响月白夜Channel	500	0	0	23	0	23625206	2109631
哎咿多工作室	13848	-2	0	76	0	11673035	22784346
哲十八Sigma	17549	39	0	237	33	11707013	90952
伊尔伊Iroi	4528	-1	0	10	8	560668404	22342563
唐九夏还想再躺一下	23975	508	0	26	133	1219196749	23303212
无情宫斗机器小嘉	184	0	0	0	0	360293428	无
唐影疏	1754	0	0	45	1	33816929	3185899
由比未崋子_Channel	1893	-1	0	16	1	519866775	22477709
唯诺Vilor	11315	1	0	30	2	240724	12171
啊昭是啊昭	6679	-2	0	150	9	5320543	9535371
啥也不会的几秋	261	0	0	0	0	482898902	21722658
罗蒂不是内鬼	12996	-2	0	30	0	19461407	3199521
喀秋莎秋明Official	17339	-7	0	14	0	36690170	2610619
喑铃忍_Shinobu	2416	-1	0	0	0	3946421	14629550
喜欢死灵法师的僵尸	1646	0	0	78	0	18171406	179523
喵伊坨_Official	2226	-1	0	17	0	568209135	22199585
一噶喵咚	231	0	0	0	0	327335121	21713794
喵奈nyanago尾巴超大	79047	79	0	110	38	1836495	102153
喵子Nya_Official	3168	-3	0	41	2	517318139	21987752
喵月nyatsuki	38924	-39	0	154	19	472821519	21615277
喵波菈-bola	8908	-8	0	7	26	296880903	23575177
喵田弥夜Miya	107581	-10	0	157	40	846180	3012597
三眠鲤OhWhat	161	0	0	16	0	4734101	21698792
喷火龙Official	7277	-3	0	45	33	66733002	22469889
呆梓爱你嗷	38714	-2	0	63	0	1598199	126556
嘉然今天吃什么	1261505	2130	0	132	1308	672328094	22637261
噶呜・古拉Official	69954	-4	0	1	0	674600648	22503372
Anigen所属vup	659	0	0	0	1	614532247	22324117
四季巡礼	9648	-2	0	47	0	217127	233485
谜谜丸	215	0	0	53	0	337151289	11748834
四日猫yokka	6171	1	0	29	5	3324664	29952
回忆-Channel	389	0	0	6	0	19218934	146360
回收娘Official	17355	-8	0	58	17	14675261	282848
因可昔拉INCOSERA	270	0	0	6	4	6276160	8113290
因幡組搬運中心	34174	-10	0	137	0	382545233	无
因幡摩耶子	172	0	0	5	0	21788805	23146906
团奈	13978	76	0	2	63	414827620	22257854
团小哈	33995	63	0	41	91	686241472	22520319
图波列夫的设计图	38714	3	0	295	0	29145262	870845
圣皇浩云こうん-Channel	1017	0	0	28	0	20675652	6337141
在下道尊尹	174	0	0	4	0	60093306	2538966
坂上杏子-YuriTime所属	18346	-4	0	52	0	2142409	12290999
AD-埃德罗莎	385	0	0	8	0	408395284	无
埋宝宝OwO	7877	-5	0	19	13	438756539	21483983
堕天稚悠爱Official	33763	-5	0	70	1	411913934	21345375
堰代ミコ搬运	7408	-2	0	41	0	389647363	无
塔克Tako	82618	115	0	16	116	9066351	21737386
塔菲毛球_Toffy	2818	-3	0	36	4	493083336	22367675
白亚Shiro	2446	-1	0	3	0	22296560	1479949
塔诺_Tano	3173	0	0	40	1	7912791	1715526
塞菲拉-苏的占卜小屋	2162	0	0	10	0	81882577	3297925
塩田伊緒Official	4214	-4	0	34	0	609950762	22476521
墨一_BokuHito	7	0	0	1	0	435392198	21589789
墨以恒轩	1589	1	0	39	0	3298932	606995
墨喵星突突母舰Official	33070	9	0	1818	2	845921	10525
墨澈_seya	239	0	0	12	0	563126727	22341130
INK_墨皓喆	2751	3	0	51	0	3333821	1996782
墨竺chiku	3673	62	0	17	2	599396356	23163538
墨茶Official	2020955	36	0	28	0	212535360	21849412
墨菲丝Moffys	1828	-6	0	23	16	1405239035	22882148
墨辰星official	133	1	0	15	13	50729578	4039669
声优鱼片娘	4612	-8	0	12	1	596141957	22459141
壹夜yozora	380	0	0	35	0	21911535	273200
夏凛karin_Official	7021	-4	0	58	0	895536	809981
夏卜卜	28713	46	0	5	200	2049968320	23343237
夏威夷的尾巴是青椒	4969	0	0	26	12	3070918	1700323
夏小芫Official	42387	13	0	473	0	3262991	588538
夏川泉	3929	-1	0	9	2	8147802	22395582
夏川玥玥Official	179964	39	0	60	303	1802011210	22758221
夏帆Kaho_Channel	1831	4	0	44	9	58353598	10768595
夏希_Channel	1566	12	0	14	13	6188267	3223313
夏怿妉Channel	604	-1	0	19	0	487247653	无
夏明Official	14609	2	0	91	25	503120652	21813878
夏柠溯Channel	23	0	0	0	0	647336875	22507472
鲨鲨脆筒	477	0	0	5	2	2032993361	22674357
夏樹サクラ_Channel	889	1	0	92	0	87602191	3490404
夏琳-Official	238	-1	0	3	0	19671811	774226
夏盐Official	10451	-6	0	25	0	474397341	21620448
Shishi_VTuber官方	6379	-1	0	22	0	345819729	14332257
Wakane_Niwa	2068	0	0	12	0	9096842	10635846
夏色祭Official	458036	-66	0	408	3	336731767	13946381
夏色まつり工坊	18068	-10	0	28	0	418124907	21439381
夏色祭保護協会	94791	-44	0	44	0	420711844	21778057
夏行美Official	10035	-4	0	97	0	492829394	21755897
夏诺雅_shanoa	287372	116	0	237	106	1612112	1321846
夏野なつの	3552	-2	0	33	0	5786005	266225
夏音和缇艾蜜莉的频道	12	0	0	5	0	478765355	无
夏音梨梨	8935	79	0	25	41	7340453	2807112
夏鹤仪Tsurugi	12111	6	0	26	27	477597410	22486793
夕兔_H2	29599	31	0	175	74	2128310	399854
夕兽-xixixi	1570	1	0	24	11	629113175	22796087
夕映结社	291	0	0	3	0	588337193	无
夕舞Ruaしずく	415	0	0	16	0	23885819	8481235
夕莉official	2309	0	0	6	0	8936337	625805
香甜小兔子	4176	-1	0	5	2	3592916	51047
夕阳莉莉搬运組	17587	-3	0	146	0	2230818	1369036
外界stalactite	167	0	0	10	1	398960725	21580611
夙时嘁Official	778	0	0	152	0	472239571	21679903
多多poi丶	1877831	378	0	232	118	11253297	392523
多尔文Official	5403	-2	0	120	0	586873082	22237430
多拉Official	47434	-12	0	76	0	595407555	22376014
火龙地下城的烤肉店	26761	-8	0	68	0	390967949	21147122
多莉Official	12213	-3	0	44	38	5453827	2763361
多间硝子_Official	31276	-5	0	66	0	20621838	472240
夜乃霓虹official	8381	-2	0	32	0	1341914	649103
夜宫Yomiya	16283	-13	0	20	55	690608689	23260856
笋头龙Aruashi	35533	-15	0	8	10	1523623	3668335
夜德奈奈Nanayede	1649	-1	0	1	0	9233284	1653312
夜月Yotsuki	2887	6	0	59	10	581843164	22279402
楠栞桜的雀庄	14509	-6	0	48	0	365308305	14295401
夜桜たまofficial	2128	-1	0	1	0	441666957	21501659
夜樱诺娅-Official	291	0	0	0	0	1351614934	无
夜樱诺娅_Official	5486	1	0	18	5	612321074	22781033
夜矢绫芽Official	438	0	0	4	0	244897903	14483087
夜祭Sayoko	9241	1	0	17	4	23120066	1026896
夜空めぐるofficial	673	0	0	4	0	637885382	无
夜空梅露Official	104339	-31	0	51	0	389856447	21131813
夜荧Yerin	2505	0	0	1	21	4365283	4942796
夜莺莺莺Official	672	0	0	28	0	441394184	22201782
夜行游鬼	5723	-2	0	41	5	13967	626350
夜见蕾娜Official	29366	0	0	84	0	628292890	22543160
夜霧Yogiri	84602	-37	0	22	1	427061218	21618129
夜骑Night	267	0	0	15	0	3301918	12291613
梦月真白_字幕组	12388	-5	0	73	0	431113669	21589354
梦月萝娅Official	50879	-18	0	45	0	477780499	21656050
梦追翔Official	43512	-2	0	277	4	511613154	21908182
姬翎雪	2122	0	0	191	1	159577008	6918843
能叫我瓜瓜吗_	289	0	0	3	0	82463104	4661112
垣垣垣象象象象	192	0	0	0	0	616624510	22329990
大河Taiga_Official	2242	-1	0	13	0	660903515	22485834
大田マトOfficial	232	0	0	4	0	386258676	无
咿籽芥末大尾巴狼itsu	39353	4	0	26	62	10880609	95162
大神澪Official	175399	-44	0	11	1	389862071	21133979
大空昴Official	110388	-34	0	22	0	389859190	21129632
大空家的荞麦面馆	14748	-7	0	231	0	476869039	22466493
大葱要蘸三月酱	673	0	0	7	0	34002950	1540751
大藏优介-Official	8312	-2	0	41	11	492724746	22960160
大磨叽DMZ	3490	23	0	14	13	21151384	7685905
卯月すもも	1452	-1	0	0	0	7961231	904596
天之宫穹	716	-2	0	95	0	11461325	1353049
天使なの_Official	48200	6	0	68	0	1666868191	无
西方社	12231	-5	0	1	0	6970600	22087280
已经毕业请取关	3476	-3	0	4	0	3716098	22424371
天使猫Parfaitty	22947	326	0	19	9	1404424740	22909154
天使米谢尔Michelle	10058	-1	0	77	6	627433829	22443094
天使花夜乃Official	8613	0	0	13	2	1601919108	22992695
天劫Soragou	4856	1	0	49	0	206856478	21788930
天和利晴TenwaToharu	169	0	0	18	0	29150180	1997001
斯塔夫_天梦	580	0	0	32	0	10979361	883747
天守娜可Official	13958	5	0	37	6	1435332583	22868233
天宫雪穗Official	118	0	0	2	0	491875500	21751850
天宫心的新人搬运	43408	13	0	238	0	488976342	22324250
千坂雪樱	1112	0	0	0	0	7418277	415264
天川舞Channel	200	-1	0	1	2	502200408	22560628
天川花乃official	35014	5	0	204	1	482515510	21693692
天才Yuano	5033	133	0	9	17	1120544917	23167624
天明晓月Channel	230	0	0	48	0	87324379	3475269
天曰小雏字幕组	48638	-4	0	45	0	27403816	2410627
天曰小雏Official	145671	33	0	67	67	2007781080	22989215
天气阿准official	63470	2759	0	134	20	490981706	22622779
天涯ルカ_Ch	458	0	0	1	0	2724244	623903
天清天临Official	272	-1	0	5	0	37896248	21767540
天满妮娅Official	454	0	0	53	0	515200194	无
天瀬椿	1239	-1	0	3	8	1214419475	23193473
天界偶像研究社	18227	-9	0	32	0	492392625	无
天神子兔音Official	66546	-8	0	239	0	360221708	13744134
天秤搬运组	2930	-2	0	69	0	407979432	21383902
天空铃音	4083	-1	0	93	2	885155	13354
bilibili	315	-1	0	5	0	556126603	22297742
天羽syui	13293	1	0	12	14	1560641990	22733015
天羽ちよこ	345	2	0	49	1	72041	75241
天羽四叶Official	33373	-12	0	155	9	383079163	14639938
天羽天那_Official	8018	-3	0	15	0	661560428	22735800
天草ミライ	1253	9	0	0	6	2005932785	23359755
天际熊	77	0	0	5	0	3029641	5578116
天雨Rainfall	4441	4	0	6	8	863287	5224688
天音彼方Official	163436	-49	0	16	0	491474048	21752681
天音りりあOfficial	4022	0	0	33	0	25378423	7899072
天音莉莉娅_official	3149	0	0	17	0	578913492	22867645
沫茗Awako	4748	-1	0	34	14	9411611	271675
天鸟软糖	384	0	0	2	0	35028769	454068
太白暹罗	636	0	0	24	1	20769745	22532598
太皮鹿Channel	1885	1	0	39	1	238742575	21516855
奇姬LilyPop	324	0	0	8	0	485407858	无
奇露羽	7077	5	0	5	2	18796087	246149
奈丽莎卡里乌斯	9701	1	0	6	9	13226045	305788
奈切尔Official	7237	26	0	32	32	1033698887	22605564
奈奈子_Official	6520	1	0	42	2	255091296	12054926
奈奈莉娅Channel	54461	223	0	58	100	489146840	22301377
奈姬niki	369532	86	0	99	257	3035105	3415150
奈子Nakooo	1555	0	0	9	0	387091887	15157903
奈子绘nakoe_	418	0	0	16	0	30322153	186129
奈特Niet	1009	0	0	0	0	7514914	61168
奈璐Naru	13807	-8	0	35	6	474856218	21981503
奈罗Naro_official	2057	1	0	29	0	1715021814	22784525
奈罗花字幕组	19385	-2	0	91	0	8256946	9870662
奈美	12369	-6	0	0	0	667200	21686013
奈芙Nieve	15977	0	0	44	42	1699152346	22852412
奈默_Need_a_REST	247	-1	0	18	0	1463003	1618123
奎尔斯_Channel	241	0	0	0	0	556792	8714757
奏手一弦Official	42856	-8	0	127	0	456232604	21749477
账号已注销302471	7402	-3	0	28	0	4421752	451177
奥克塔维娅Channel	40175	-14	0	28	3	403880852	22340293
奥克塔维娅Official	4075	-2	0	0	0	133645806	8235245
奥因杜卡	4056	1	0	26	11	926620	1053420
奥林olin	9978	1	0	9	1	699925151	22604545
奥格丽梅露official	1416	-2	0	33	0	692283836	22571945
奥莉娅Official	2645	0	0	2	0	513925937	22113206
女巫Vivian	12934	-5	0	36	3	374017536	14239687
奶皮Miyo_Official	11667	-1	0	127	1	3042127	60733
奶茶啓巳_Ncha-P	18964	1	0	58	0	78779766	3330410
奶茶姬	95772	-65	0	191	111	130209	10244
奶酪做的Official	11164	-9	0	51	19	14251443	158250
纱世_sayo	25970	11	0	19	102	472848826	22404256
如月こより_Official	72913	-31	0	201	1	524194761	22055072
如月みう	1459	0	0	7	0	587953984	22313088
妃纳海空-官方WACTOR	11113	26	0	23	20	1644927644	23095266
妖慕心_channel	153	0	0	4	0	2900187	1539404
提亚games	156	0	0	27	0	434044088	无
妖精体系FairySystem	127	0	0	0	0	414040583	无
妖精偶像小啾	335	0	0	65	0	67224873	12823170
妙妙子Official	138773	-29	0	35	197	674539396	22495291
妮娅-芙莉姬娅Official	33	0	0	1	0	490321617	21742305
妮特_Nito	25100	-5	0	47	50	839059	739818
姉崎雪美Official	58655	12	0	101	7	1160110127	22671782
姬森璐娜Official	85363	-25	0	13	0	491474052	21752719
姬咲柚流Official	45785	-13	0	65	0	493724848	22534525
姬村银_Gin	1218	0	0	45	17	597998292	22610978
姬熊结璃Official	78721	-13	0	278	0	482515509	21693691
姬野空蝉_Official	551	-2	0	6	1	1637330	6528212
姬野青	38747	-15	0	19	56	2240157	3471186
娅墨Channel	367	0	0	14	0	567469706	22300526
娅沙Channel	684	0	0	57	0	612120404	22319739
娅绘Channel	1713	-2	0	39	0	543797956	22286047
娅羽Channel	498	0	0	17	1	2866258	702398
娜塔莉娅_毛毛Channel	1279	2	0	24	1	477995020	23086192
奥姵莉娜Abelia	1673	-1	0	10	3	77575804	21688663
bilibili	2432	-14	0	0	4	455685443	21567121
媹丝狸_Doma1n	1103	1	0	40	1	2229195	3607373
dsailab	37055	-9	0	10	4	411812743	21345362
嫣珑	1547	1	0	13	19	1899937919	23429625
嬉野卯衣Official	14272	-4	0	45	9	313478686	10407213
嬉野那姬Official	6808	0	0	24	5	687741776	22536913
子中中Channel	11889	-4	0	79	5	764750	40367
子书Xikuda	2503	-1	0	35	1	24295259	5091675
子心Ultimate-Ego	8438	-1	0	118	0	147529	11768825
子彧_official	33147	-9	0	68	1	35749736	510409
子煜sexy	414	0	0	15	0	8353983	2353858
子狐Channel	2025	0	0	27	0	19950322	14414417
子花酱Hanako	46707	116	0	87	53	75937648	21725187
孟狮	87	0	0	0	0	2611	570273
季毅Jiyi	45302	4	0	88	59	359081808	13990730
孤独Kodoku	12092	11	0	52	19	3672017	4101456
リュウタク	33	0	0	0	0	126801	858751
宅ゆき_Channel	124	0	0	5	0	30340	21804845
宇佐紀ノノ_usagi	60545	91	0	16	61	313248263	10413051
宇佐美沐月Official	3001	-1	0	47	0	646278631	22542037
宇佐美雪丸Yukimaru	658	108	0	117	0	5948301	814331
Dr宇宙治	17731	0	0	33	0	397179100	21279658
宇森ひなこ王国運搬	42619	-10	0	72	0	4175516	11672349
守矢葵Channel	232	0	0	25	0	2285816	48705
安努比斯Annubis	3107	1	0	16	6	626173760	22679813
安堂いなり_official	99240	-25	0	733	56	392505232	21224291
安奈るりChannel	18889	-5	0	39	3	12918458	4066032
安宫颯翼__AnYi	438	-1	0	17	5	383994444	22745079
安德烈-赫岑朵夫Official	15957	5	0	19	3	33708487	8069831
安心爱AnnChannel	23838	24	0	92	40	37786223	21422786
安心院小泉Official	625	0	0	3	1	701696846	22590127
安心院菠萝子_channel	841	1	0	152	1	297361951	21755112
安晚aWa	2125	1	0	14	9	1377219279	22775974
安晴Ankii	161034	8	0	92	100	44903085	14197798
安梦琪AmQ	5446	-1	0	54	9	350838179	22459869
睡觉睡一天bot	14548	-7	0	1	2	33212649	1625715
安洁洛特SAMA	12482	1	0	178	0	32518773	1259488
安迪亚Andia	839	0	0	10	0	525850968	22077275
安魂殿里的R93	21749	1	0	174	5	97439580	3927637
安黛莉-米拉Official	1238	3	0	37	11	3951862	824121
宋三岁sss	2846	-2	0	29	9	35819875	515759
宗谷いちか創作團	14832	-4	0	102	0	809154	无
官兰雅Channel	60	0	0	2	0	500713194	22022784
宝丽尔Masa_Channel	8152	0	0	220	0	1639833	8690703
宝蓝狼	112993	1	0	57	0	20036042	10176048
宝钟玛琳Official	132601	-46	0	34	0	454955503	21584153
宫园凛RinMiyazono	20108	2	0	223	14	12485637	784734
虚拟宫宫Official	90228	-20	0	23	0	24622055	1676221
宫本夏凌	11664	1	0	20	12	1319467	77224
只只Official	19349	-11	0	5	35	495707763	22934515
宫野栞	18387	41	0	18	16	1602423	870491
家长麦Official	96975	-22	0	230	2	436596837	21463227
月宫库萝萝	29665	-19	0	9	17	4053453	9549723
宿雨anna	2875	0	0	31	2	1360561961	22812042
密凌与欧阳钦_Official	574	0	0	56	0	611210901	22331428
寇蔻_Official	36405	-10	0	60	0	493549454	21998705
富士葵中国粉丝团	24621	-5	0	454	0	7078836	135395
熊野真兔_Official	432	-1	0	1	1	301026	7801595
寿寿歌_suzuka	29877	-20	0	102	0	471308347	21664698
小M-official	186	0	0	2	0	525591961	22085118
某不知名你k宝	614	0	0	3	0	77919066	3467375
小丑Chimera	3885	-1	0	15	7	3743744	1156849
小亚的幽灵古堡	665	1	0	34	0	353044891	13917541
小仓栗栗	4411	0	0	8	3	2493761	478605
小伞一把Kokasa	113375	6	0	217	18	1740548	26283
小八_Eight	4950	1	0	15	11	424005	805405
小凌漆漆	122052	121	0	1250	2	436197297	21607969
小千村柚柚	17006	48	0	45	33	2138602891	22815988
小南莓Official	5450	0	0	64	3	488006873	21745484
小可学妹	291297	48	0	77	232	14387072	6374209
焕焕official	5560	0	0	15	16	1483670	3006360
小司无常	31794	15	0	19	98	8760033	14846654
小小_Channel	1074	0	0	0	0	11374893	1455245
小小约yoo	170169	191	0	36	87	1359949418	23224539
小山内めい搬运	6423	-1	0	28	0	302464013	10034074
小川尚未	9191	4	0	9	15	393004195	21302070
小怪兽RUARUA	2421	0	0	19	6	581965619	22580086
小怪受Channel	11613	-7	0	37	0	28198344	3538158
小懒猫Meow	5725	9	0	0	9	2138226313	23152574
木子汐suki	15469	0	0	54	1	356395260	13040765
小杀slash	25889	-20	0	53	0	686179867	22961272
小东人魚Official	149166	-19	0	255	87	441382432	21547904
小松幸Official	251	0	0	7	0	677031103	22505895
哈哈西西嗚嗚	782	-1	0	0	0	385579511	23209381
小染染姑娘	171	0	0	81	0	43187957	4287597
小柔Channel	95782	118	0	102	117	1734978373	22696954
啾啾爱恰瓜喵	449	0	0	15	0	388006978	21124815
小楠道Channel	1149	0	0	13	0	35122106	1198399
小毛拔了个火罐	58616	-22	0	11	42	4071581	1050301
一條懒狗	22608	1	0	63	24	433189681	22175205
小沐Evolto404	7533	-2	0	8	0	77092285	5923679
小沧穹Official	1937	6	0	22	4	124553204	23275136
新科动漫小漫	1804	-1	0	41	0	403680417	22173341
小狼XF	1276780	-35	0	661	22	298484	846315
小狼崽芬里尔艹	25193	-6	0	31	8	125964693	5882130
约修亚换号了	2726	0	0	7	0	255469316	22184441
小班长kusa_channel	5100	-1	0	39	0	2315247	1151631
小禾mohu	49330	19	0	53	169	2111566071	22874107
小粒Q_Channel	46053	75	0	33	1	482480476	21697918
❀Sakulaˇ小舞	166909	73	0	140	70	264161	837039
小花衣しぃOfficial	549	0	0	22	0	438020568	无
小花衣ももみOfficial	10161	-6	0	110	0	365233720	22018424
小荧Lumos	9441	16	0	13	11	76080175	23242223
小葵花_CL	607	0	0	7	0	13740989	5995749
小虾鱼Official	240347	273	0	204	129	358695457	13576775
小蜂めるOfficial	674	-1	0	6	0	451123015	21559666
小豆沢Azuki	10832	-9	0	1	1	1103073471	22671791
小豆沢あずきofficial	14159	5	0	113	66	249243	8688111
小软Maji-channel	1279	1	0	30	0	12388293	775435
小野寺杏砂	14335	-30	0	25	37	1267463286	23178720
小金official	1247	-1	0	15	8	375808112	23287807
小铃久绘Official	69449	42	0	55	222	1875094289	22754458
小雀香奈_Official	3931	-2	0	12	0	506074310	22138292
小青草Official	6258	0	0	21	6	475052410	21627660
萧君羽_Official	1352	0	0	28	5	2361123	21319517
小马克Maksim	2162	14	0	43	2	404236492	22051513
小魔-Chima	1471	0	0	16	5	565227904	22196167
小鳥遊春風Official	803	1	0	2	0	3762609	7674948
小鸟游冰结Official	317	0	0	17	0	162285521	21707976
小鸟游灵不是游灵	111	0	0	10	1	29165860	1888585
小鸟游琪亚拉Official	27019	-4	0	18	0	674600646	22503364
鸥签签	891	0	0	20	0	4335694	7478300
小鹿茉莉	160	0	0	1	0	14332098	7356868
混沌的神萧_official	5	0	0	0	0	702336900	无
尤利娅Yulia	26842	-1	0	39	39	650573749	22506899
尤卡伊Yucay	283	0	0	7	0	465121	33909
就叫富贵吧-	1513	-1	0	0	0	495410898	23151447
尤格Yog	11959	29	0	9	121	690608709	23550749
尤菲黎娅_Eupheria	1869	5	0	15	19	504062903	21925057
紫海由爱Channel	36792	2	0	220	39	525105971	22067425
星晚Kotona	659	1	0	7	4	2427071	30294
尼奈nine_Official	10068	19	0	31	34	163653	162180
尼奥喵Neil_Channel	51123	-5	0	19	41	12120515	2425420
尼芽Niya	9052	32	0	38	8	589351234	22243143
尾丸波尔卡Official	74286	-20	0	4	0	624252712	22349506
尾塚洛琦的甜甜圈铺子	1168	0	0	27	0	702353901	22596753
尾音猫	31415	4	0	150	23	3934727	216685
届木羽华official	17560	-6	0	82	0	9987520	249685
屍鬼Channel公式字幕组	5559	-2	0	20	0	390186116	21097849
屠妖琉璃official	4381	-1	0	10	3	550655637	22193067
山兔YamaUsagi	95561	-27	0	35	0	519464736	无
山城-Channel	603	0	0	38	0	5887731	153580
山崎薰薰	87116	-18	0	167	12	214854	755940
山月はかみ_Official	733	0	0	153	0	88174947	5126352
山有鹿汐	19288	7	0	51	5	9418083	3755384
-Arisu-	217	0	0	2	0	481264644	21684183
山梨Official	10565	-5	0	23	3	453801943	21545501
山椒阿露波Arpa	1621	1	0	62	11	1323227037	23252619
SHC九篆喵_Channel	55	0	0	0	0	175802050	13148084
SHC殷羣_Channel	195	0	0	9	0	11567043	4929039
山海之福喜Channel	49	0	0	0	0	398379874	无
山海之麓鹿Channel	23485	0	0	150	1	4013175	291482
浅野山霧-Official	3899	0	0	20	6	1969028	22993
岄project	165	0	0	1	1	646344560	22417392
岱川Doris	17222	56	0	26	69	1643484295	22900071
岼明里奈_LinaYuria	85	0	0	14	0	522659195	无
島村シャルロット搬运	6121	-2	0	24	0	400323299	无
崇光夜熙	17841	-3	0	24	16	1817276	394681
崭望_official	2907	-1	0	6	2	1621882754	23147054
嶌永爱娜Official	17302	7	0	59	10	1563595452	22697777
川向鸢	333	0	0	3	0	102597800	4847097
桐宝kiritsu	5676	-4	0	14	0	95061837	22607679
Sherry雪莉official	836	0	0	0	0	175356758	6800313
工藤くまこ	140	0	0	6	0	505896328	22478857
左岚是山风哥	22637	-6	0	19	0	82343185	3252961
巧可喵喵	311	0	0	27	2	5742946	21338109
巫小月_Official	4056	7	0	11	42	1678929972	23056623
巫沐Umo	87325	-17	0	28	23	1322881625	22705839
巳时_project	981	2	0	2	1	400605	767107
rtetyrfg	648	0	0	0	0	1089985164	无
巴克_Buck	12600	6	0	18	34	534982695	22131380
巴托利娅Channel	2517	1	0	8	0	12528239	30205
巴西尔_Basil	25	0	0	1	0	700502600	22604065
市ヶ谷まきOfficial	5650	-5	0	10	0	1472211759	23121515
市原飒	251	0	0	281	0	2309276	704558
布明因子_	3222	-1	0	3	1	8033262	6213252
帅比笙歌超可爱OvO	73712	62	0	63	214	15641218	573893
帆楼Official	34819	-8	0	41	2	266874228	11436396
希亚姐妹-official	501	0	0	11	0	447290396	无
希亚娜Ciyana	176594	60	0	52	186	1926156228	22608112
希尔塔Hillta	1221	0	0	42	2	525299904	22090120
希斯-Heath	265	1	0	1	0	488104861	23116107
希斯蒂娜channel	1868	-1	0	3	0	491845087	21750439
自闭团	2005	-1	0	41	0	431751211	21717196
希月Kitzuki	65553	41	0	21	158	591892279	22889484
Ch1ot_Channel	309	0	0	33	0	1716998616	23030445
希琳_Celine	21	0	0	0	0	4327316	无
希罗_KiraraChannel	1638	-1	0	42	1	8230334	400605
希薇娅Civia	153881	-63	0	30	1	354411419	21618138
希贝尔Official	30719	-7	0	52	11	430219038	21660284
希赛莉Official	2195	-1	0	64	0	668817079	22633705
希铃菲儿Channel	205	0	0	81	0	175017927	14030305
希露-特瓦伊莱特_Channel	5383	-2	0	6	3	4568261	33592
车菊亚矢	679	-1	0	0	0	7113504	7097266
帕洛特Official	4240	1	0	30	0	627360567	22368362
常暗永远大人眷属协会	4092	-1	0	9	0	491936452	无
常暗永远Official	83552	-26	0	6	0	491474051	21752710
姹萝搬运人	5192	-2	0	13	0	13479495	21568673
平井殿下アメザリ	494	0	0	4	0	2075571410	22922468
幸奈_yukina	3449	2	0	9	9	595780285	22805801
幸祜-koko-	69884	102	0	60	0	701522855	23716546
幺幺yaoo00	4391	0	0	47	10	89557497	13683908
幻姬_Official	1486	0	0	40	0	8772820	868383
bilibili	4362	-4	0	0	0	6492176	21731168
幻幽酱	9426	8	0	6	103	2115139772	22877717
幻想乡的琉璃猫	3172	0	0	19	5	17059522	1495477
幻想乡の鬼狐狸	100338	-10	0	755	4	535637	42234
幻想口袋喵w	26955	6	0	78	0	2965629	757321
幻月_Gengetu	1468	1	0	5	1	432175033	21552544
秋月丶澪	681	0	0	182	0	18400646	188106
幻梦喵不压塌炕	32570	-10	0	82	17	400141456	21264737
幻海铃兰channel	929	2	0	50	0	318981218	11956149
幻雁ww	106	0	0	13	0	7531111	21292747
幼薇_ゆいnya	6241	-7	0	52	21	663577831	22500194
幽ヶ崎海愛official	14451	-2	0	25	0	533193038	22111720
幽乜Yume	83016	209	0	29	55	1164975438	22809132
幽咪yumim	6262	-2	0	6	1	525311901	22712056
幽夜_Uye	1105	0	0	27	0	195670272	11666036
幽子yuko	8894	-1	0	5	0	34528147	3405174
幽月暝kurai_channel	366	-1	0	20	0	476562253	21729498
幽灵子辰Channel	72026	-12	0	100	11	4763529	40529
幽灵车尔尼桑	6860	24	0	73	16	21693393	370468
广音笑颜_Channel	3658	-3	0	58	3	216379	761162
库伽Hakuja	16735	13	0	19	42	690608695	23260979
库姬official	10304	1	0	33	20	1056281929	22883234
库拉里罗滋-官方WACTOR	67597	181	0	67	49	1994541396	23095291
库洛Official	9021	9	0	51	2	1754655094	22675226
库莉姆Cream	25242	518	0	68	44	1555453291	22749172
应星尘channel	669	0	0	29	0	36604989	2446210
庞小莹Official	15642	-5	0	76	0	406474271	21333346
废魂儿Ghaast	5536	3	0	105	12	6141432	42512
度人Tabibito	47854	-25	0	168	21	474369808	21696957
度日有希	6681	-1	0	292	0	371267	958555
今夭的平行世界	281	0	0	2	1	395426377	21318388
开绿	5090	-1	0	1	0	489182	60802
异株湖Official	873	-1	0	0	34	26398020	7544221
式部巡里	119	0	0	2	0	540064490	22515775
弑色木真理	18865	10	0	33	37	352332	10354150
张团团Channel	859	0	0	6	2	520424576	22131016
弥希Miki	81098	182	0	93	139	477317922	21672023
弥深yaya	64	0	0	0	0	433044359	21465523
弥瞳娘official	238	0	0	2	0	578870459	无
弥瞳漫社	150	0	0	7	0	176548947	5928657
弥祢兔	13646	-4	0	12	0	482035528	21691719
弦羽Hane	12658	7	0	19	57	1863644136	23240551
彩真宵official	4101	-2	0	34	0	403638183	21326698
彩咲茜	78	0	0	8	0	486597600	无
彩虹酱哇	49046	15	0	77	24	15076745	364027
影井Caraco搬运组	2190	1	0	3	0	586585447	无
